state,district,avg_UIS,avg_RIS,avg_BSS,avg_TSD,months
Gujarat,Navsari,0.0008907620368015417,0.13604599212098073,0.5276750398517486,2.7177334456969977e-17,12
Gujarat,Panch Mahals,0.00017343313426825704,0.054383192389798884,0.5411028823327211,0.0,8
Gujarat,Panchmahals,0.0006096431540184461,0.13675882318091376,0.6704148589467448,1.3610907273048794e-17,13
Gujarat,Patan,0.0003980652915031916,0.1374795760596439,0.5884723601512458,1.142026288351398e-17,12
Gujarat,Porbandar,0.0004484710734876909,0.13887130923777902,0.5322049334911058,-1.766263902812749e-17,11
Gujarat,Rajkot,0.0004823414292615,0.13987315692527377,0.4646589926293621,7.766223561680782e-17,13
Gujarat,Sabar Kantha,0.00017402010190083135,0.056455692831689185,0.6164254224036833,0.0,11
Gujarat,Sabarkantha,0.0007031146356755083,0.13649248687360246,0.577829135523026,2.688821387764051e-17,12
Gujarat,Surat,0.0005072535393161615,0.13866134096844412,0.42028891629656473,5.577803176602349e-17,13
Gujarat,Surendra Nagar,0.00041339982423456667,0.14075221937686969,0.6463144589253768,4.625929269271485e-18,12
Gujarat,Surendranagar,0.0003107779418180263,0.05664099502018552,0.5974195589985064,0.0,11
Gujarat,Tapi,0.0010699999975989,0.13905530723363338,0.6901616224269832,5.0306980803327406e-17,12
Gujarat,The Dangs,0.0004738973228721909,0.14199472469526994,0.7554256724209605,7.569702440626067e-17,11
Gujarat,Vadodara,0.0007127202309809385,0.1375901228907529,0.5444874289780715,-1.814787636406506e-17,13
Gujarat,Valsad,0.00043609604640622307,0.13907238774546962,0.5746243487373281,6.992270010860361e-17,13
Haryana,Ambala,0.0011033828939271833,0.13951769652188453,0.6432814487446201,1.2432184911167118e-17,12
Haryana,Bhiwani,0.0046672978216476,0.14098476367418875,0.6469213608877838,2.348548705937831e-17,13
Haryana,Charkhi Dadri,0.002653761879460377,0.13335054498174448,0.4007208611219001,6.4051328343759035e-18,13
Haryana,Faridabad,0.00036368355968640774,0.13663464630405425,0.513147951846909,3.416070845000482e-17,13
Haryana,Fatehabad,0.006054644840886408,0.14212586132600158,0.6631382440269368,2.0816681711721685e-17,12
Haryana,Gurgaon,0.00045049026570303846,0.135482662113428,0.4466962889935185,2.348548705937831e-17,13
Haryana,Gurugram,0.0,0.0,0.0,0.0,2
Haryana,Hisar,0.0009078589628153615,0.14083952071556646,0.683444240615236,-2.6154292407034937e-17,13
Haryana,Jhajjar,0.0038546729148372155,0.1398921070496291,0.6388923689104404,4.056584128438072e-17,13
Haryana,Jhajjar *,0.0,0.0,0.0,0.0,1
Haryana,Jind,0.0035414864774301847,0.14062280283495424,0.7278823623490853,3.7897035936724094e-17,13
Haryana,Kaithal,0.0008466030222746332,0.14064254755265723,0.7504432732274907,3.23815048849004e-17,12
Haryana,Karnal,0.004494773179499923,0.1409002978620815,0.6954755480935467,2.1350442781253012e-17,13
Haryana,Kurukshetra,0.001779284144487862,0.14033879062839977,0.6873075862418718,5.2308584814069875e-17,13
Haryana,Mahendragarh,0.002036938938149923,0.13824041122329794,0.6424333626738107,4.6036892247076807e-17,13
Haryana,Mewat,0.0005569329081269847,0.1319289882121971,0.7180433617542128,2.5620531337503614e-17,13
Haryana,Nuh,0.0,0.0,0.0,0.0,1
Haryana,Palwal,0.0020482502329609155,0.13233343917913437,0.5204266606507333,4.483592984063132e-17,13
Haryana,Panchkula,0.03244941527698558,0.1403524715437233,0.5487714548991685,4.2967766097271685e-17,13
Haryana,Panipat,0.00037801520455495164,0.1395182726868674,0.6485991622818905,2.6954934011331925e-17,13
Haryana,Rewari,0.0035926589941760617,0.13581670969452417,0.5770106230989492,-6.4051328343759035e-18,13
Haryana,Rohtak,0.0007252013116751308,0.14306195914851874,0.8154092550612405,3.3093186310942166e-17,13
Haryana,Sirsa,0.007297158054859754,0.13947663806099575,0.6427482690121026,-1.2943705936134638e-17,13
Haryana,Sonipat,0.0007610969899858064,0.13914245155946076,0.5885620482207536,3.2025664171879517e-18,13
Haryana,Yamuna Nagar,0.011179482629598442,0.13947632335216198,0.7020348428988052,2.0816681711721685e-17,12
Haryana,Yamunanagar,0.00020245786426293334,0.04881248697508098,0.5041480040861229,0.0,6
Himachal Pradesh,Bilaspur,0.0054207380221330155,0.13795827274000494,0.6596840928414678,3.0024060161137044e-17,13
Himachal Pradesh,Chamba,0.022871612292664028,0.13001116021259537,0.3451129773194062,2.7755575615628914e-17,12
Himachal Pradesh,Hamirpur,0.004304798432306462,0.13565592262876758,0.6170895796468858,-1.2810265668751807e-17,13
Himachal Pradesh,Kangra,0.0034477991028647767,0.13568010977490785,0.5417131985087454,-2.1350442781253012e-17,13
Himachal Pradesh,Kinnaur,0.00043026692316794997,0.055935064415316184,0.5300255608014228,0.0,10
Himachal Pradesh,Kullu,0.00098022039190446,0.13698472634009864,0.42376132047570864,7.45931094670027e-18,10
Himachal Pradesh,Lahaul And Spiti,0.0002321172966072,0.0842290658705345,0.3333333333333333,0.0,1
Himachal Pradesh,Lahul & Spiti,0.00027510198116408437,0.049482087160349464,0.6489368868679214,0.0,6
Himachal Pradesh,Lahul And Spiti,0.00012895405367065196,0.03895099994482462,0.33801169590643276,5.551115123125783e-17,4
Himachal Pradesh,Mandi,0.010851051049550559,0.13981429789063085,0.6574183805715137,2.891205793294679e-17,12
Himachal Pradesh,Shimla,0.019506677727562576,0.1348826280690158,0.5039395337069323,5.66676335485757e-17,12
Himachal Pradesh,Sirmaur,0.07730851779441804,0.13976582315622316,0.5581519598426309,9.607699251563854e-18,13
Himachal Pradesh,Solan,0.009014088930888663,0.1383729924273689,0.5835078042674869,-4.803849625781927e-18,13
Himachal Pradesh,Una,0.005490018095980616,0.13499624301150875,0.6088321379827157,-3.5228230589067465e-17,13
Jammu & Kashmir,Anantnag,3.8686216101203144e-05,0.12634359880580182,0.0,0.0,2
Jammu & Kashmir,Bandipur,0.0,0.0,0.0,0.0,1
Jammu & Kashmir,Baramula,3.997575663790991e-05,0.052643166169084064,0.6466666666666667,4.4408920985006264e-17,5
Jammu & Kashmir,Jammu,0.00017989090487058267,0.058211643301636064,0.5293995859213251,-4.4408920985006264e-17,5
Jammu & Kashmir,Kargil,0.0,0.0,0.0,0.0,2
Jammu & Kashmir,Kathua,0.0003288328368602,0.0842290658705345,0.0,0.0,1
Jammu & Kashmir,Kupwara,7.737243220240628e-06,0.0842290658705345,0.0,0.0,1
Jammu & Kashmir,Leh (Ladakh),0.0001547448644048,0.0842290658705345,0.5,0.0,1
Jammu & Kashmir,Pulwama,0.0,0.0,0.0,0.0,1
Jammu & Kashmir,Srinagar,0.0,0.0,0.0,0.0,1
Jammu & Kashmir,Udhampur,7.737243220240629e-05,0.0842290658705345,0.5,0.0,1
Jammu And Kashmir,Anantnag,0.0017538728824614094,0.13859327827974166,0.4372468024066029,4.289498049688105e-17,11
Jammu And Kashmir,Badgam,0.0012149941268327798,0.1354327515856511,0.49963314424305044,2.1973164029039556e-17,12
Jammu And Kashmir,Bandipore,0.0017140049688250919,0.1393634198559233,0.49453774984894006,3.469446951953614e-17,12
Jammu And Kashmir,Baramula,0.0009705432550237079,0.13799415326994002,0.5007577573891587,3.122502256758253e-17,13
Jammu And Kashmir,Budgam,0.003028157988501742,0.14437119345665073,0.6550756444298751,2.0816681711721685e-17,12
Jammu And Kashmir,Doda,0.00045351156506622957,0.14441273476338118,0.5106426622048261,5.0173540535944575e-17,13
Jammu And Kashmir,Ganderbal,0.001871401144700833,0.1398880860615488,0.5067135462697271,5.204170427930421e-17,12
Jammu And Kashmir,Jammu,0.0015922541692655156,0.13763616149779295,0.586212038466104,1.0675221390626506e-17,13
Jammu And Kashmir,Kargil,0.0004773325974216653,0.1124864810615522,0.4488007717038696,2.7755575615628914e-17,12
Jammu And Kashmir,Kathua,0.0026001398141867076,0.1388981245055182,0.5534885675183706,1.6012832085939759e-18,13
Jammu And Kashmir,Kishtwar,0.008869180217875841,0.14596398360329418,0.7104196157208071,3.0068540250264654e-17,12
Jammu And Kashmir,Kulgam,0.0032480592843684595,0.1428561543197456,0.6794934391618289,4.9960036108132046e-17,10
Jammu And Kashmir,Kupwara,0.0020739717681280074,0.14112812484728388,0.5810024322070724,6.111564246133675e-17,13
Jammu And Kashmir,Leh,0.00286396848593885,0.11215616705698465,0.5542343386580469,1.3877787807814457e-17,8
Jammu And Kashmir,Pulwama,0.0020811050051271927,0.14098882039915486,0.37821786264166973,7.259150545626024e-17,13
Jammu And Kashmir,Punch,0.0006393863207635834,0.14358754333251683,0.7050401217498558,8.0953762212251e-18,12
Jammu And Kashmir,Rajouri,0.0032749741622073235,0.14041072956589437,0.6101206827652814,4.8038496257819275e-17,13
Jammu And Kashmir,Ramban,0.0036147475655249842,0.14328619797686226,0.6213282195301791,6.938893903907228e-17,11
Jammu And Kashmir,Reasi,0.0028944011523760636,0.14079954376901294,0.681007892037195,1.797804329648691e-17,11
Jammu And Kashmir,Samba,0.003179497137407682,0.13846839259108445,0.567684880249345,4.69952359855535e-17,11
Jammu And Kashmir,Shopian,0.0,0.0,0.0,0.0,1
Jammu And Kashmir,Shupiyan,0.004259678784124616,0.13788675903066355,0.6250598278502708,3.440534894020667e-17,12
Jammu And Kashmir,Srinagar,0.002058742559254823,0.13583727996933087,0.5837439779237327,4.483592984063132e-17,13
Jammu And Kashmir,Udhampur,0.005006147865528618,0.14286629468945503,0.5756930635798923,-1.0092936587501423e-17,11
Jharkhand,Bokaro,0.0021993609984085616,0.1384881059618108,0.493589068098172,2.6154292407034937e-17,13
Jharkhand,Bokaro *,0.0,0.0,0.0,0.0,1
Jharkhand,Chatra,0.0004162465155184923,0.13212399852121073,0.5726376372247587,8.540177112501205e-18,13
Jharkhand,Deoghar,0.00039628230844004615,0.13486043984924306,0.38504943080445553,-1.708035422500241e-17,13
Jharkhand,Dhanbad,0.0004938575365399846,0.13990716175760598,0.5410113257146253,5.604491230078915e-18,13
Jharkhand,Dumka,0.000685584449006093,0.13722715240361721,0.4057694481751221,-8.006416042969878e-18,13
Jharkhand,East Singhbhum,0.0009874921168912154,0.13924342718727414,0.5804492152764877,-1.2810265668751807e-17,13
Jharkhand,East Singhbum,0.0,0.0,0.0,0.0,1
Jharkhand,Garhwa,0.002147834272078554,0.13866479860982148,0.5519218224947635,6.13825229961024e-18,13
Jharkhand,Garhwa *,0.00213222569739165,0.13608066440777736,0.6577962469561252,2.3129646346357427e-18,12
Jharkhand,Giridih,0.00032197035042993527,0.13940838900814906,0.4013206402848341,3.736327486719277e-18,13
Jharkhand,Godda,0.001014724166645669,0.13703265750519497,0.400311263761395,-2.935685882422289e-17,13
Jharkhand,Gumla,0.0004256167104217923,0.1335480837702618,0.498336549541519,-3.2025664171879517e-18,13
Jharkhand,Hazaribag,0.0035774602387104544,0.12914785940412143,0.44317150805638617,2.7755575615628914e-17,11
Jharkhand,Hazaribagh,0.0008276884506343847,0.13709135903303935,0.46497092541624724,-3.255942524141084e-17,13
Jharkhand,Jamtara,0.0015205495354349275,0.13309339717382532,0.5146977386094839,3.629575272813012e-17,13
Jharkhand,Khunti,0.0006174407408030923,0.13599683102606933,0.600825392640931,-7.472654973438553e-18,13
Jharkhand,Kodarma,0.0018917985211091915,0.13838756803775673,0.48648528378788125,2.934573880194099e-17,12
Jharkhand,Koderma,0.0012372849185939285,0.14240585955740956,0.5093835835670955,1.708035422500241e-17,13
Jharkhand,Latehar,0.002414380729332436,0.1320050416403827,0.4546489892181595,-2.135044278125301e-18,13
Jharkhand,Lohardaga,0.0005243650650203308,0.14100939967446585,0.6144418380306262,2.028292064219036e-17,13
Jharkhand,Pakaur,0.0006234118336846089,0.12456466983489216,0.46068611960390066,9.25185853854297e-18,12
Jharkhand,Pakur,0.00022098607237775982,0.1366261292639195,0.3927972358506774,7.365902759532288e-17,13
Jharkhand,Palamau,0.001272913651342185,0.1265610042118098,0.5159442238333887,4.625929269271485e-18,12
Jharkhand,Palamu,0.0019458620145600923,0.13773443069854568,0.3860192004202409,1.2409944866603313e-17,13
Jharkhand,Pashchimi Singhbhum,0.004033698092271409,0.13496314220220812,0.5910136562920029,-5.046468293750712e-18,11
Jharkhand,Purbi Singhbhum,0.0026203999498063462,0.14037850529217127,0.6950264427508718,1.0675221390626506e-17,13
Jharkhand,Ramgarh,0.001976007959423085,0.13546106933045526,0.4199923503104547,8.593553219454337e-17,13
Jharkhand,Ranchi,0.0004591728468086923,0.139739973783647,0.5623918077247334,3.2826305776176504e-17,13
Jharkhand,Sahebganj,0.002010395977584954,0.1344611676619461,0.31296865607987034,2.6688053476566264e-17,13
Jharkhand,Sahibganj,0.0011455416068976412,0.1192037066741452,0.3622590570971783,1.5139404881252134e-17,11
Jharkhand,Seraikela-Kharsawan,0.002719878058807346,0.13845896677314992,0.525028903305048,6.932221890538087e-17,13
Jharkhand,Simdega,0.0028293955023872544,0.1392041153914836,0.5579867656418508,2.908997828945723e-17,13
Jharkhand,West Singhbhum,0.0007610069291331769,0.13844794707968774,0.5512816041537827,2.7221814546097587e-17,13
Karnataka,Bagalkot,0.0013021623400417846,0.13872885982667663,0.5235151240015783,1.5612511283791264e-17,13
Karnataka,Bagalkot *,0.0009069762694888225,0.11928690772170791,0.6400450370891431,2.2204460492503132e-17,10
Karnataka,Ballari,0.0016717089410079153,0.1407539123952285,0.5853835730801167,3.149190310234819e-17,13
Karnataka,Bangalore,0.0038941640299041927,0.13989048186102063,0.6831635433738452,5.817995657891446e-17,13
Karnataka,Bangalore Rural,0.0008398751627908154,0.1381618126683028,0.48231320177960657,1.2068004181434807e-17,13
Karnataka,Belagavi,0.0015794398379140233,0.13718757518369473,0.5144527248183632,7.472654973438553e-18,13
Karnataka,Belgaum,0.0018515407452741153,0.1355212688154803,0.5144717939062153,2.348548705937831e-17,13
Karnataka,Bellary,0.0012399249423324461,0.13620665618736585,0.5700624948949634,4.8038496257819275e-17,13
Karnataka,Bengaluru,0.00040911549994868465,0.13783123532164068,0.4868353755767015,4.056584128438072e-17,13
Karnataka,Bengaluru Rural,3.8686216101203144e-05,0.04211453293526725,0.0,0.0,2
Karnataka,Bengaluru South,0.0049582833636375,0.04196980945439003,0.0039615166949632,-7.401486830834377e-17,3
Karnataka,Bengaluru Urban,0.0,0.0,0.0,0.0,3
Karnataka,Bidar,0.0008763152160759538,0.1357998315267864,0.559659139775555,8.006416042969879e-17,13
Karnataka,Bijapur,0.0010949569410748615,0.1340347127190461,0.5253667793500391,5.0173540535944575e-17,13
Karnataka,Chamarajanagar,0.0006958095196622997,0.11755890585042583,0.6273636067644165,1.850371707708594e-17,12
Karnataka,Chamarajanagar *,3.2954924826950824e-05,0.03334067190708657,0.35714285714285715,0.0,3
Karnataka,Chamrajanagar,0.0019687763968889668,0.13403863024382182,0.6527893750761317,6.996718019773122e-17,12
Karnataka,Chamrajnagar,0.0007799127326236222,0.10514706470280022,0.5499079842411986,0.0,12
Karnataka,Chickmagalur,0.0026793627992557083,0.13512379264134278,0.5369338313599145,1.1564823173178713e-18,12
Karnataka,Chikkaballapur,0.0018122053365363844,0.13684466156460395,0.46057802942079196,-4.8038496257819275e-17,13
Karnataka,Chikkamagaluru,0.0020591522695414272,0.13783014664280205,0.5038225930493243,-2.523234146875356e-18,11
Karnataka,Chikmagalur,0.00156508771638946,0.12240680550967897,0.564466210118384,-1.6653345369377347e-17,10
Karnataka,Chitradurga,0.002173891626869931,0.13770271650797244,0.4673699182273406,4.0032080214849394e-17,13
Karnataka,Dakshina Kannada,0.0024754163851506924,0.13440821264918615,0.46440861537405953,9.607699251563854e-18,13
Karnataka,Davanagere,0.001085213214500546,0.11656678797475531,0.6545099445097647,5.124106267500723e-17,13
Karnataka,Davangere,0.002469828243514685,0.13915162226384012,0.6810987706999533,-8.13985631035271e-18,13
Karnataka,Dharwad,0.0021428425295563383,0.14095428255208833,0.5710861833924876,5.0173540535944575e-17,13
Karnataka,Gadag,0.0017438539779721166,0.13660307843281985,0.539731059046801,2.028292064219036e-17,13
Karnataka,Gadag *,0.0006457802581443556,0.1290372712690661,0.5753037957693942,3.027880976250427e-17,11
Karnataka,Gulbarga,0.002121865640169877,0.13540273753395457,0.5479862990265219,4.963977946641325e-17,13
Karnataka,Hasan,0.0013425312854972,0.1178413700585987,0.39356345924792024,9.25185853854297e-18,12
Karnataka,Hassan,0.0028839958103481383,0.13961815305625166,0.447600027012695,2.0950121979104516e-17,13
Karnataka,Haveri,0.0024742222268142305,0.14021871788702195,0.4923381242139517,-1.014146032109518e-17,13
Karnataka,Haveri *,0.0005126509788198483,0.06303681692554426,0.5733561967096329,4.4408920985006264e-17,10
Karnataka,Kalaburagi,0.0005447219479266615,0.14091057153404132,0.5801254436229017,3.3093186310942166e-17,13
Karnataka,Kodagu,0.004341120580534233,0.13579584203243153,0.469823774912212,-1.4456028966473393e-17,12
Karnataka,Kolar,0.001864723026510069,0.1375565613869855,0.5018622547862421,4.376840770156867e-17,13
Karnataka,Koppal,0.001723079238027231,0.1356211655181473,0.47595342252250694,-2.5620531337503614e-17,13
Karnataka,Mandya,0.002676046745427823,0.13892354789697411,0.4928915623851092,-1.614627235332259e-17,13
Karnataka,Mysore,0.002146712885371108,0.13480052432950793,0.598396496979134,5.0173540535944575e-17,13
Karnataka,Mysuru,0.00041500969290850763,0.13734094486400755,0.5779065780138992,-5.871371764844578e-18,13
Karnataka,Raichur,0.0005676819686144769,0.13845132565078644,0.5933053573414862,4.2167124492974694e-17,13
Karnataka,Ramanagar,0.0014061565552135934,0.13759884398339495,0.5244288151213362,-4.803849625781927e-18,13
Karnataka,Ramanagara,0.0,0.0,0.0,0.0,1
Karnataka,Shimoga,0.0016928026342037075,0.1300682423149403,0.509707858965031,4.2700885562506023e-17,13
Karnataka,Shivamogga,0.002590005141930423,0.13689351253413073,0.48900723771674764,-6.938893903907228e-18,13
Karnataka,Tumakuru,0.002199765780109969,0.13836185748246133,0.5370751875461793,9.607699251563854e-18,13
Karnataka,Tumkur,0.0024688457228224233,0.1368382631499601,0.5776488803611968,7.045646117813493e-17,13
Karnataka,Udupi,0.0008695415614713935,0.1333703097624877,0.42627587596091515,1.0675221390626506e-17,13
Karnataka,Uttara Kannada,0.002133618995950731,0.13471232806024755,0.42710656228552507,1.708035422500241e-17,13
Karnataka,Vijayanagara,0.0014497819180042078,0.1377671170118142,0.48244750322180197,-4.003208021484939e-18,13
Karnataka,Vijayapura,0.000374087474728323,0.13604817394688865,0.49689956894484644,-5.337610695313253e-18,13
Karnataka,Yadgir,0.00036746671470194617,0.138835376067676,0.5410635551862213,4.0932802019683507e-17,13
Kerala,Alappuzha,0.0059648050774049185,0.13690510220277433,0.4992561747387614,4.163336342344337e-17,11
Kerala,Ernakulam,0.0014756929432253585,0.13776833412791215,0.4711447672357436,6.758193541826311e-18,12
Kerala,Idukki,0.005204393239218654,0.13913950239246173,0.5523413015435955,5.424953415782015e-17,11
Kerala,Kannur,0.002245033679811109,0.13398673420395987,0.5669352591526546,6.686570489219693e-17,11
Kerala,Kasaragod,0.003809955700759064,0.13957628202688951,0.5619570547375567,6.30808536718839e-17,11
Kerala,Kasargod,0.0006780769076912454,0.09322285014622263,0.598949332929122,-8.074349270001139e-17,11
Kerala,Kollam,0.004686149687872433,0.13739108243112966,0.470663683968461,-8.0953762212251e-18,12
Kerala,Kottayam,0.004960445684819966,0.13682078513876547,0.48670940420870196,3.2670625464229865e-17,12
Kerala,Kozhikode,0.0035740683035946634,0.13366676489679105,0.5002620095507668,6.181923659844621e-17,11
Kerala,Malappuram,0.0024177695253935916,0.1335354358292427,0.4401930088032798,6.245004513516506e-17,12
Kerala,Palakkad,0.004412922497641042,0.1401149639880463,0.5185353173801234,2.0816681711721685e-17,12
Kerala,Pathanamthitta,0.0037023479520984725,0.13780936453084164,0.5386835328819959,5.99268109882897e-17,11
Kerala,Thiruvananthapuram,0.0027925685101392,0.13709124520414634,0.45715744689313004,1.9660199394403815e-17,12
Kerala,Thrissur,0.0029952869935903,0.13479245029887985,0.5781336235988849,5.803438537813318e-17,11
Kerala,Wayanad,0.007565126015288181,0.1347277709624142,0.6868005386740259,1.6306400674181987e-17,10
Ladakh,Kargil,0.0006646171393427366,0.1236345659727705,0.38363037844718617,1.850371707708594e-17,12
Ladakh,Leh,0.0004359124621674629,0.04646814498975688,0.39749827772378427,0.0,9
Lakshadweep,Lakshadweep,0.011053892808868782,0.1383351906855592,0.6682028304045183,5.062238507168683e-17,11
Madhya Pradesh,Agar Malwa,0.0022027822584246713,0.13941907996775962,0.5863284859079309,7.517135062566164e-18,12
Madhya Pradesh,Alirajpur,0.0006808810669287076,0.140359266323317,0.6154026164344963,2.455300919844096e-17,13
Madhya Pradesh,Anuppur,0.014007312220533133,0.14354311673634046,0.6070229267931248,5.2308584814069875e-17,13
Madhya Pradesh,Ashok Nagar,0.0003905452132730456,0.14254277850055888,0.6260693825580319,6.4051328343759035e-18,13
Madhya Pradesh,Ashoknagar,0.0,0.0,0.0,0.0,1
Madhya Pradesh,Balaghat,0.001087162956756425,0.14381226217435464,0.5922666176794471,4.163336342344337e-17,12
Madhya Pradesh,Barwani,0.0002345719525906396,0.14486082059789296,0.5746642136769247,1.2810265668751807e-17,13
Madhya Pradesh,Betul,0.0007787823171965309,0.1415202945942224,0.6012363929772664,-4.2700885562506023e-17,13
Madhya Pradesh,Bhind,0.0002835948120774077,0.13609912327687382,0.5421721602141525,1.0675221390626506e-18,13
Madhya Pradesh,Bhopal,0.000566982040905,0.14136075778036805,0.606830367680248,0.0,13
Madhya Pradesh,Burhanpur,0.0004993927774644154,0.14462912152319213,0.5994326677175219,3.843079700625542e-17,13
Madhya Pradesh,Chhatarpur,0.0002623105400083846,0.14211162297836413,0.5565872893038255,3.736327486719277e-17,13
Madhya Pradesh,Chhindwara,0.0027175424973549835,0.14235007139615008,0.60413155786812,3.23815048849004e-17,12
Madhya Pradesh,Damoh,0.003253302205960869,0.14444623722751584,0.6363074044077165,3.416070845000482e-17,13
Madhya Pradesh,Datia,0.0005049347761601688,0.1347816303508902,0.5305651535335136,-1.4945309946877107e-17,13
Madhya Pradesh,Dewas,0.00041864383267514765,0.142460693286716,0.6988295624237074,5.551115123125783e-17,13
Madhya Pradesh,Dhar,0.0014422821275249461,0.1426247835400578,0.4920025673608629,4.376840770156867e-17,13
Madhya Pradesh,Dindori,0.0039836797266775085,0.14544478592145105,0.6167483081705966,3.469446951953614e-17,12
Madhya Pradesh,East Nimar,0.00036801585299585247,0.14119850080941196,0.6535100476677818,4.0032080214849394e-17,13
Madhya Pradesh,Guna,0.0003790661609236846,0.14273884703559436,0.6678441727943063,6.938893903907228e-17,13
Madhya Pradesh,Gwalior,0.0003597794513606616,0.13892684762876073,0.56545660216279,1.1342422727540662e-17,13
Madhya Pradesh,Harda,0.002795947191032268,0.14365631143218488,0.7137019371318515,6.013708050052931e-17,12
Madhya Pradesh,Harda *,0.0016584606425114599,0.13834742479356016,0.7997339169441318,-2.7755575615628915e-18,10
Madhya Pradesh,Hoshangabad,0.0008739551724794742,0.1416897994543908,0.7559752332606482,3.5228230589067465e-17,13
Madhya Pradesh,Indore,0.0005422993582067539,0.13977320816695396,0.5324637723012131,1.4945309946877107e-17,13
Madhya Pradesh,Jabalpur,0.0010899562064879333,0.13794661492829624,0.659005450201361,1.3299546649155522e-17,12
Madhya Pradesh,Jhabua,0.0002188895401210918,0.13804596443525002,0.5820848863767184,4.85722573273506e-17,12
Madhya Pradesh,Katni,0.0005594682683569503,0.13726937515849366,0.5061099288879858,1.120898246015783e-17,13
Madhya Pradesh,Khandwa,0.0003893066465003846,0.14363297434482877,0.652964052471325,4.483592984063132e-17,13
Madhya Pradesh,Khargone,0.0009581136962675692,0.14346822038523405,0.6441891783641942,3.0958142032816866e-17,13
Madhya Pradesh,Maihar,0.0010456304236842909,0.10499776979768577,0.3940955812188365,6.055761952500853e-17,11
Madhya Pradesh,Mandla,0.0040020936098825385,0.14381801046375547,0.4427199005642064,1.814787636406506e-17,13
Madhya Pradesh,Mandsaur,0.0067110090314039155,0.14316486190771538,0.5574171585195308,5.764619550938313e-17,13
Madhya Pradesh,Mauganj,0.0007197243734495539,0.10174633634849005,0.2836536977791991,6.832141690000964e-17,13
Madhya Pradesh,Morena,0.0004283609380990308,0.14208743224916429,0.4597287013074062,5.124106267500723e-17,13
Madhya Pradesh,Narmadapuram,0.0020190454952351182,0.13545536616051124,0.46888015361875984,3.154042683594195e-19,11
Madhya Pradesh,Narsimhapur,0.0010747670291532075,0.13210551200065357,0.5829810635440549,8.326672684688674e-17,13
Madhya Pradesh,Narsinghpur,0.00046123621670624617,0.13893335288621975,0.5971731375948341,2.8022456150394575e-17,13
Madhya Pradesh,Neemuch,0.002601030518470631,0.14058808492285446,0.5252203846478023,3.2025664171879517e-18,13
Madhya Pradesh,Niwari,0.004023985453982711,0.13895877915764696,0.5013207543117094,-2.7755575615628915e-18,10
Madhya Pradesh,Pandhurna,0.0011279897639137333,0.07667004713856346,0.4137391219719782,-7.401486830834377e-17,6
Madhya Pradesh,Panna,0.00041093868948289473,0.14295835952716493,0.5998215827294412,1.3877787807814457e-17,13
Madhya Pradesh,Raisen,0.0006916454775137616,0.1410166621920244,0.6141950707368736,1.0675221390626506e-18,13
Madhya Pradesh,Rajgarh,0.004173963584760276,0.1456912250942387,0.6667618407737148,3.843079700625542e-17,13
Madhya Pradesh,Ratlam,0.005347726320578792,0.1440958843051071,0.5735132810874067,3.202566417187951e-17,13
Madhya Pradesh,Rewa,0.003354625509173454,0.13938272652401748,0.5771105065191084,4.163336342344337e-17,13
Madhya Pradesh,Sagar,0.0004808496653356769,0.14284298334683837,0.6052012980905732,1.4945309946877107e-17,13
Madhya Pradesh,Satna,0.0005364577091473385,0.13975214596009927,0.55033996826234,1.1742743529689156e-17,13
Madhya Pradesh,Sehore,0.0006856317264478384,0.14496320464225845,0.6243317760294124,2.1350442781253012e-17,13
Madhya Pradesh,Seoni,0.0020972048014502665,0.14137398002063642,0.5310622518964098,-1.5034270125132327e-17,12
Madhya Pradesh,Shahdol,0.0041565531135548455,0.14102369470514878,0.5655763806478549,4.3234646632037347e-17,13
Madhya Pradesh,Shajapur,0.0034296332029531327,0.14459815989608998,0.6671579980215759,1.921539850312771e-17,13
Madhya Pradesh,Sheopur,0.0010011088730034077,0.14268881124569527,0.47837753236003216,6.511885048282168e-17,13
Madhya Pradesh,Shivpuri,0.00039297980993993793,0.1425661849465121,0.5979200578250267,-2.135044278125301e-18,13
Madhya Pradesh,Sidhi,0.0039395418229642995,0.14221455119903786,0.5107868554890119,-2.135044278125301e-18,13
Madhya Pradesh,Singrauli,0.0027649411007344003,0.14268900546106583,0.5104815055154979,-2.135044278125301e-18,13
Madhya Pradesh,Tikamgarh,0.004496846846663546,0.14429871941454053,0.5912351570612978,5.124106267500723e-17,13
Madhya Pradesh,Ujjain,0.0022504672123921693,0.13872410395716425,0.5660783821661867,3.719647453296423e-17,13
Madhya Pradesh,Umaria,0.0013825952670726,0.1367522630510689,0.5677642693746112,1.4261428576540098e-17,13
Madhya Pradesh,Vidisha,0.00030578632879943907,0.14147538310444416,0.6872033655767716,8.540177112501205e-18,13
Madhya Pradesh,West Nimar,0.001773922323517625,0.13721602044279055,0.7575011799956964,-3.7217703666411495e-17,11
Maharashtra,Ahmadnagar,0.003992088568231362,0.1182566862427066,0.5785467227985278,2.5620531337503614e-17,13
Maharashtra,Ahmed Nagar,0.001855464612244327,0.08905480771402026,0.6644700799144052,-4.0371746350005693e-17,11
Maharashtra,Ahmednagar,0.0,0.0,0.0,0.0,1
Maharashtra,Akola,0.0011260021455938333,0.13323208410760026,0.7242200430200342,2.3129646346357427e-18,12
Maharashtra,Amravati,0.0021393909842449305,0.13208160189863036,0.6365017765246873,0.0,13
